timestamp,deviceId,suhu,kelembaban,jumlahOrang,daya,tegangan,arus,status
2025-12-22T08:50:05.332Z,ESP32_ENERGY_MONITOR_001,23.51,48.56,28,2.90,216.03,0.01,ok
2025-12-22T08:55:05.332Z,ESP32_ENERGY_MONITOR_001,24.66,48.66,30,3.39,222.45,0.02,ok
2025-12-22T09:00:05.332Z,ESP32_ENERGY_MONITOR_001,22.77,53.85,22,2.86,221.12,0.01,ok
2025-12-22T09:05:05.332Z,ESP32_ENERGY_MONITOR_001,22.81,54.90,23,2.69,220.92,0.01,ok
2025-12-22T09:10:05.332Z,ESP32_ENERGY_MONITOR_001,22.42,50.83,25,2.87,223.19,0.01,ok
2025-12-22T09:15:05.332Z,ESP32_ENERGY_MONITOR_001,23.00,50.56,24,2.98,217.99,0.01,ok
2025-12-22T09:20:05.332Z,ESP32_ENERGY_MONITOR_001,22.46,54.73,24,2.82,223.13,0.01,ok
2025-12-22T09:25:05.332Z,ESP32_ENERGY_MONITOR_001,22.75,52.43,28,3.32,223.20,0.02,ok
2025-12-22T09:30:05.332Z,ESP32_ENERGY_MONITOR_001,23.78,53.70,24,3.02,216.27,0.01,ok
2025-12-22T09:35:05.332Z,ESP32_ENERGY_MONITOR_001,22.25,53.91,21,2.85,215.12,0.01,ok
2025-12-22T09:40:05.332Z,ESP32_ENERGY_MONITOR_001,23.66,50.08,22,3.05,225.00,0.01,ok
2025-12-22T09:45:05.332Z,ESP32_ENERGY_MONITOR_001,22.76,51.84,20,2.76,218.37,0.01,ok
2025-12-22T09:50:05.332Z,ESP32_ENERGY_MONITOR_001,23.94,52.99,29,3.26,219.34,0.01,ok
2025-12-22T09:55:05.332Z,ESP32_ENERGY_MONITOR_001,22.39,50.79,29,3.21,222.68,0.01,ok
2025-12-22T10:00:05.332Z,ESP32_ENERGY_MONITOR_001,21.82,54.29,15,2.67,223.31,0.01,ok
2025-12-22T10:05:05.332Z,ESP32_ENERGY_MONITOR_001,22.36,55.83,20,2.91,220.38,0.01,ok
2025-12-22T10:10:05.332Z,ESP32_ENERGY_MONITOR_001,21.56,57.11,17,2.78,219.69,0.01,ok
2025-12-22T10:15:05.332Z,ESP32_ENERGY_MONITOR_001,21.34,57.93,24,3.10,224.24,0.01,ok
2025-12-22T10:20:05.332Z,ESP32_ENERGY_MONITOR_001,22.51,57.87,17,2.76,219.44,0.01,ok
2025-12-22T10:25:05.332Z,ESP32_ENERGY_MONITOR_001,20.92,55.54,24,3.05,223.43,0.01,ok
2025-12-22T10:30:05.332Z,ESP32_ENERGY_MONITOR_001,22.42,57.15,19,2.63,216.69,0.01,ok
2025-12-22T10:35:05.332Z,ESP32_ENERGY_MONITOR_001,22.39,55.46,23,3.10,215.19,0.01,ok
2025-12-22T10:40:05.332Z,ESP32_ENERGY_MONITOR_001,21.91,56.73,17,2.73,221.18,0.01,ok
2025-12-22T10:45:05.332Z,ESP32_ENERGY_MONITOR_001,21.50,54.15,24,2.99,223.42,0.01,ok
2025-12-22T10:50:05.332Z,ESP32_ENERGY_MONITOR_001,22.23,53.89,20,2.66,215.81,0.01,ok
2025-12-22T10:55:05.332Z,ESP32_ENERGY_MONITOR_001,22.10,55.91,16,2.88,216.76,0.01,ok
2025-12-22T11:00:05.332Z,ESP32_ENERGY_MONITOR_001,20.22,58.89,0,1.94,221.67,0.01,ok
2025-12-22T11:05:05.332Z,ESP32_ENERGY_MONITOR_001,19.03,57.88,0,1.93,222.07,0.01,ok
2025-12-22T11:10:05.332Z,ESP32_ENERGY_MONITOR_001,19.05,58.81,9,2.37,217.21,0.01,ok
2025-12-22T11:15:05.332Z,ESP32_ENERGY_MONITOR_001,19.63,60.08,8,2.22,220.56,0.01,ok
2025-12-22T11:20:05.332Z,ESP32_ENERGY_MONITOR_001,20.06,61.18,1,1.98,215.64,0.01,ok
2025-12-22T11:25:05.332Z,ESP32_ENERGY_MONITOR_001,20.99,58.51,5,2.35,218.52,0.01,ok
2025-12-22T11:30:05.332Z,ESP32_ENERGY_MONITOR_001,20.96,60.67,3,2.08,221.25,0.01,ok
2025-12-22T11:35:05.332Z,ESP32_ENERGY_MONITOR_001,19.33,62.22,7,2.22,217.06,0.01,ok
2025-12-22T11:40:05.332Z,ESP32_ENERGY_MONITOR_001,20.44,59.92,6,2.03,221.76,0.01,ok
2025-12-22T11:45:05.332Z,ESP32_ENERGY_MONITOR_001,20.23,59.20,8,2.14,217.76,0.01,ok
2025-12-22T11:50:05.332Z,ESP32_ENERGY_MONITOR_001,19.64,60.99,1,1.85,221.57,0.01,ok
2025-12-22T11:55:05.332Z,ESP32_ENERGY_MONITOR_001,19.02,61.37,9,2.29,224.01,0.01,ok
2025-12-22T12:00:05.332Z,ESP32_ENERGY_MONITOR_001,18.15,61.60,9,2.56,220.80,0.01,ok
2025-12-22T12:05:05.332Z,ESP32_ENERGY_MONITOR_001,17.90,61.40,6,2.08,216.18,0.01,ok
2025-12-22T12:10:05.332Z,ESP32_ENERGY_MONITOR_001,18.10,64.33,5,1.97,215.84,0.01,ok
2025-12-22T12:15:05.332Z,ESP32_ENERGY_MONITOR_001,19.15,65.41,9,2.30,218.78,0.01,ok
2025-12-22T12:20:05.332Z,ESP32_ENERGY_MONITOR_001,17.54,65.13,6,2.31,217.28,0.01,ok
2025-12-22T12:25:05.332Z,ESP32_ENERGY_MONITOR_001,19.37,65.69,7,2.48,217.63,0.01,ok
2025-12-22T12:30:05.332Z,ESP32_ENERGY_MONITOR_001,19.07,63.94,4,2.09,216.70,0.01,ok
2025-12-22T12:35:05.332Z,ESP32_ENERGY_MONITOR_001,19.33,64.50,2,1.93,217.75,0.01,ok
2025-12-22T12:40:05.332Z,ESP32_ENERGY_MONITOR_001,18.60,61.81,8,2.55,224.69,0.01,ok
2025-12-22T12:45:05.332Z,ESP32_ENERGY_MONITOR_001,17.80,64.97,7,2.36,215.33,0.01,ok
2025-12-22T12:50:05.332Z,ESP32_ENERGY_MONITOR_001,18.01,61.40,2,1.85,220.45,0.01,ok
2025-12-22T12:55:05.332Z,ESP32_ENERGY_MONITOR_001,17.53,63.33,5,2.26,218.51,0.01,ok
2025-12-22T13:00:05.332Z,ESP32_ENERGY_MONITOR_001,17.26,66.96,9,2.52,217.83,0.01,ok
2025-12-22T13:05:05.332Z,ESP32_ENERGY_MONITOR_001,16.49,69.73,7,2.50,215.31,0.01,ok
2025-12-22T13:10:05.332Z,ESP32_ENERGY_MONITOR_001,16.01,68.90,1,1.82,222.49,0.01,ok
2025-12-22T13:15:05.332Z,ESP32_ENERGY_MONITOR_001,17.92,66.63,3,2.16,221.66,0.01,ok
2025-12-22T13:20:05.332Z,ESP32_ENERGY_MONITOR_001,16.18,66.04,9,2.25,215.59,0.01,ok
2025-12-22T13:25:05.332Z,ESP32_ENERGY_MONITOR_001,16.03,69.10,2,2.06,222.34,0.01,ok
2025-12-22T13:30:05.332Z,ESP32_ENERGY_MONITOR_001,16.50,67.57,9,2.34,224.90,0.01,ok
2025-12-22T13:35:05.332Z,ESP32_ENERGY_MONITOR_001,16.22,69.70,7,2.13,216.95,0.01,ok
2025-12-22T13:40:05.332Z,ESP32_ENERGY_MONITOR_001,16.07,66.41,9,2.25,220.23,0.01,ok
2025-12-22T13:45:05.332Z,ESP32_ENERGY_MONITOR_001,17.24,66.54,7,2.36,217.26,0.01,ok
2025-12-22T13:50:05.332Z,ESP32_ENERGY_MONITOR_001,16.63,69.55,4,2.22,217.93,0.01,ok
2025-12-22T13:55:05.332Z,ESP32_ENERGY_MONITOR_001,16.69,68.94,0,2.08,224.55,0.01,ok
2025-12-22T14:00:05.332Z,ESP32_ENERGY_MONITOR_001,15.40,68.76,5,2.34,216.24,0.01,ok
2025-12-22T14:05:05.332Z,ESP32_ENERGY_MONITOR_001,16.11,69.23,9,2.28,222.06,0.01,ok
2025-12-22T14:10:05.332Z,ESP32_ENERGY_MONITOR_001,15.31,72.49,2,2.31,215.65,0.01,ok
2025-12-22T14:15:05.332Z,ESP32_ENERGY_MONITOR_001,14.93,71.73,5,2.02,222.79,0.01,ok
2025-12-22T14:20:05.332Z,ESP32_ENERGY_MONITOR_001,15.38,68.96,1,1.97,218.17,0.01,ok
2025-12-22T14:25:05.332Z,ESP32_ENERGY_MONITOR_001,15.37,70.34,4,2.09,215.32,0.01,ok
2025-12-22T14:30:05.332Z,ESP32_ENERGY_MONITOR_001,15.38,71.96,4,2.32,218.49,0.01,ok
2025-12-22T14:35:05.332Z,ESP32_ENERGY_MONITOR_001,16.69,70.94,4,2.31,221.92,0.01,ok
2025-12-22T14:40:05.332Z,ESP32_ENERGY_MONITOR_001,15.85,72.67,3,2.11,222.70,0.01,ok
2025-12-22T14:45:05.332Z,ESP32_ENERGY_MONITOR_001,16.68,69.84,9,2.59,222.18,0.01,ok
2025-12-22T14:50:05.332Z,ESP32_ENERGY_MONITOR_001,14.90,70.93,5,2.24,218.49,0.01,ok
2025-12-22T14:55:05.332Z,ESP32_ENERGY_MONITOR_001,16.07,70.13,8,2.55,220.02,0.01,ok
2025-12-22T15:00:05.332Z,ESP32_ENERGY_MONITOR_001,15.02,75.14,2,1.93,218.07,0.01,ok
2025-12-22T15:05:05.332Z,ESP32_ENERGY_MONITOR_001,15.68,75.21,4,2.12,218.98,0.01,ok
2025-12-22T15:10:05.332Z,ESP32_ENERGY_MONITOR_001,14.89,70.60,4,2.38,216.44,0.01,ok
2025-12-22T15:15:05.332Z,ESP32_ENERGY_MONITOR_001,15.46,71.13,3,2.15,215.21,0.01,ok
2025-12-22T15:20:05.332Z,ESP32_ENERGY_MONITOR_001,15.69,72.53,2,2.05,223.37,0.01,ok
2025-12-22T15:25:05.332Z,ESP32_ENERGY_MONITOR_001,15.21,71.78,4,2.06,215.49,0.01,ok
2025-12-22T15:30:05.332Z,ESP32_ENERGY_MONITOR_001,14.32,72.66,5,2.23,218.83,0.01,ok
2025-12-22T15:35:05.332Z,ESP32_ENERGY_MONITOR_001,15.50,72.92,5,2.41,216.54,0.01,ok
2025-12-22T15:40:05.332Z,ESP32_ENERGY_MONITOR_001,14.82,70.98,8,2.08,220.13,0.01,ok
2025-12-22T15:45:05.332Z,ESP32_ENERGY_MONITOR_001,15.73,71.03,7,2.32,219.40,0.01,ok
2025-12-22T15:50:05.332Z,ESP32_ENERGY_MONITOR_001,13.84,74.18,3,1.98,219.87,0.01,ok
2025-12-22T15:55:05.332Z,ESP32_ENERGY_MONITOR_001,13.87,72.17,2,2.11,220.56,0.01,ok
2025-12-22T16:00:05.332Z,ESP32_ENERGY_MONITOR_001,15.03,73.87,9,2.60,221.38,0.01,ok
2025-12-22T16:05:05.332Z,ESP32_ENERGY_MONITOR_001,15.15,76.02,7,2.15,218.27,0.01,ok
2025-12-22T16:10:05.332Z,ESP32_ENERGY_MONITOR_001,13.86,75.25,8,2.23,221.84,0.01,ok
2025-12-22T16:15:05.332Z,ESP32_ENERGY_MONITOR_001,14.88,72.67,6,2.16,215.50,0.01,ok
2025-12-22T16:20:05.332Z,ESP32_ENERGY_MONITOR_001,14.60,72.10,1,1.89,223.68,0.01,ok
2025-12-22T16:25:05.332Z,ESP32_ENERGY_MONITOR_001,14.17,75.68,2,1.89,217.89,0.01,ok
2025-12-22T16:30:05.332Z,ESP32_ENERGY_MONITOR_001,14.15,75.18,6,2.37,216.30,0.01,ok
2025-12-22T16:35:05.332Z,ESP32_ENERGY_MONITOR_001,13.85,72.49,8,2.50,222.78,0.01,ok
2025-12-22T16:40:05.332Z,ESP32_ENERGY_MONITOR_001,14.84,75.18,7,2.35,218.74,0.01,ok
2025-12-22T16:45:05.332Z,ESP32_ENERGY_MONITOR_001,13.48,76.20,2,2.10,223.97,0.01,ok
2025-12-22T16:50:05.332Z,ESP32_ENERGY_MONITOR_001,13.83,72.60,0,2.20,218.53,0.01,ok
2025-12-22T16:55:05.332Z,ESP32_ENERGY_MONITOR_001,13.90,74.03,7,2.34,216.31,0.01,ok
2025-12-22T17:00:05.332Z,ESP32_ENERGY_MONITOR_001,13.39,72.65,3,2.16,216.15,0.01,ok
2025-12-22T17:05:05.332Z,ESP32_ENERGY_MONITOR_001,13.71,73.98,1,2.11,217.72,0.01,ok
2025-12-22T17:10:05.332Z,ESP32_ENERGY_MONITOR_001,13.11,74.47,5,2.39,219.66,0.01,ok
2025-12-22T17:15:05.332Z,ESP32_ENERGY_MONITOR_001,14.27,76.33,3,2.03,219.73,0.01,ok
2025-12-22T17:20:05.332Z,ESP32_ENERGY_MONITOR_001,13.21,76.37,0,2.07,218.27,0.01,ok
2025-12-22T17:25:05.332Z,ESP32_ENERGY_MONITOR_001,14.00,76.85,7,2.27,216.81,0.01,ok
2025-12-22T17:30:05.332Z,ESP32_ENERGY_MONITOR_001,14.08,75.51,8,2.41,215.40,0.01,ok
2025-12-22T17:35:05.332Z,ESP32_ENERGY_MONITOR_001,13.53,76.53,8,2.08,215.94,0.01,ok
2025-12-22T17:40:05.332Z,ESP32_ENERGY_MONITOR_001,13.90,76.87,5,2.05,216.74,0.01,ok
2025-12-22T17:45:05.332Z,ESP32_ENERGY_MONITOR_001,13.51,75.45,9,2.54,220.66,0.01,ok
2025-12-22T17:50:05.332Z,ESP32_ENERGY_MONITOR_001,14.35,77.26,9,2.35,221.25,0.01,ok
2025-12-22T17:55:05.332Z,ESP32_ENERGY_MONITOR_001,13.96,76.47,7,2.26,221.46,0.01,ok
2025-12-22T18:00:05.332Z,ESP32_ENERGY_MONITOR_001,13.27,72.12,9,2.30,222.72,0.01,ok
2025-12-22T18:05:05.332Z,ESP32_ENERGY_MONITOR_001,14.15,73.55,8,2.30,215.27,0.01,ok
2025-12-22T18:10:05.332Z,ESP32_ENERGY_MONITOR_001,14.94,75.87,6,2.35,218.27,0.01,ok
2025-12-22T18:15:05.332Z,ESP32_ENERGY_MONITOR_001,13.70,73.54,0,2.03,220.51,0.01,ok
2025-12-22T18:20:05.332Z,ESP32_ENERGY_MONITOR_001,15.14,73.25,3,2.26,219.86,0.01,ok
2025-12-22T18:25:05.332Z,ESP32_ENERGY_MONITOR_001,14.08,74.49,9,2.31,221.70,0.01,ok
2025-12-22T18:30:05.332Z,ESP32_ENERGY_MONITOR_001,15.10,72.21,1,2.03,220.99,0.01,ok
2025-12-22T18:35:05.332Z,ESP32_ENERGY_MONITOR_001,14.73,73.30,7,2.33,218.11,0.01,ok
2025-12-22T18:40:05.332Z,ESP32_ENERGY_MONITOR_001,13.83,75.99,1,1.81,224.45,0.01,ok
2025-12-22T18:45:05.332Z,ESP32_ENERGY_MONITOR_001,13.27,76.98,3,2.18,224.43,0.01,ok
2025-12-22T18:50:05.332Z,ESP32_ENERGY_MONITOR_001,14.35,76.79,2,2.29,222.21,0.01,ok
2025-12-22T18:55:05.332Z,ESP32_ENERGY_MONITOR_001,14.01,75.44,1,2.04,219.80,0.01,ok
2025-12-22T19:00:05.332Z,ESP32_ENERGY_MONITOR_001,14.03,73.68,4,2.02,220.16,0.01,ok
2025-12-22T19:05:05.332Z,ESP32_ENERGY_MONITOR_001,14.59,73.04,9,2.56,224.48,0.01,ok
2025-12-22T19:10:05.332Z,ESP32_ENERGY_MONITOR_001,14.33,72.32,0,2.14,222.94,0.01,ok
2025-12-22T19:15:05.332Z,ESP32_ENERGY_MONITOR_001,15.40,75.26,2,1.87,222.78,0.01,ok
2025-12-22T19:20:05.332Z,ESP32_ENERGY_MONITOR_001,14.91,70.99,5,1.97,215.85,0.01,ok
2025-12-22T19:25:05.332Z,ESP32_ENERGY_MONITOR_001,14.39,71.97,8,2.53,221.89,0.01,ok
2025-12-22T19:30:05.332Z,ESP32_ENERGY_MONITOR_001,15.64,72.16,8,2.11,219.70,0.01,ok
2025-12-22T19:35:05.332Z,ESP32_ENERGY_MONITOR_001,14.55,71.11,3,2.37,221.84,0.01,ok
2025-12-22T19:40:05.332Z,ESP32_ENERGY_MONITOR_001,14.44,73.29,2,2.16,224.58,0.01,ok
2025-12-22T19:45:05.332Z,ESP32_ENERGY_MONITOR_001,14.03,74.17,2,1.99,222.81,0.01,ok
2025-12-22T19:50:05.332Z,ESP32_ENERGY_MONITOR_001,14.91,70.61,4,1.93,217.47,0.01,ok
2025-12-22T19:55:05.332Z,ESP32_ENERGY_MONITOR_001,14.77,70.62,7,2.45,223.79,0.01,ok
2025-12-22T20:00:05.332Z,ESP32_ENERGY_MONITOR_001,15.43,72.29,2,2.29,221.71,0.01,ok
2025-12-22T20:05:05.332Z,ESP32_ENERGY_MONITOR_001,16.21,69.13,0,2.19,224.02,0.01,ok
2025-12-22T20:10:05.332Z,ESP32_ENERGY_MONITOR_001,15.01,69.81,8,2.46,223.68,0.01,ok
2025-12-22T20:15:05.332Z,ESP32_ENERGY_MONITOR_001,15.80,69.15,6,2.44,219.62,0.01,ok
2025-12-22T20:20:05.332Z,ESP32_ENERGY_MONITOR_001,16.63,70.30,2,2.02,222.98,0.01,ok
2025-12-22T20:25:05.332Z,ESP32_ENERGY_MONITOR_001,15.20,68.29,9,2.33,220.97,0.01,ok
2025-12-22T20:30:05.332Z,ESP32_ENERGY_MONITOR_001,16.39,69.81,3,2.29,219.54,0.01,ok
2025-12-22T20:35:05.332Z,ESP32_ENERGY_MONITOR_001,14.84,71.49,9,2.57,223.38,0.01,ok
2025-12-22T20:40:05.332Z,ESP32_ENERGY_MONITOR_001,16.40,69.77,6,2.47,220.42,0.01,ok
2025-12-22T20:45:05.332Z,ESP32_ENERGY_MONITOR_001,14.88,69.64,8,2.17,216.74,0.01,ok
2025-12-22T20:50:05.332Z,ESP32_ENERGY_MONITOR_001,15.73,72.57,2,2.05,224.70,0.01,ok
2025-12-22T20:55:05.332Z,ESP32_ENERGY_MONITOR_001,16.02,70.28,8,2.40,221.12,0.01,ok
2025-12-22T21:00:05.332Z,ESP32_ENERGY_MONITOR_001,17.64,66.44,2,2.04,221.44,0.01,ok
2025-12-22T21:05:05.332Z,ESP32_ENERGY_MONITOR_001,16.24,69.67,3,2.14,222.16,0.01,ok
2025-12-22T21:10:05.332Z,ESP32_ENERGY_MONITOR_001,17.32,68.34,0,1.95,222.96,0.01,ok
2025-12-22T21:15:05.332Z,ESP32_ENERGY_MONITOR_001,17.53,65.92,5,2.35,222.84,0.01,ok
2025-12-22T21:20:05.332Z,ESP32_ENERGY_MONITOR_001,17.57,67.83,7,2.18,218.87,0.01,ok
2025-12-22T21:25:05.332Z,ESP32_ENERGY_MONITOR_001,17.30,65.83,4,2.21,223.76,0.01,ok
2025-12-22T21:30:05.332Z,ESP32_ENERGY_MONITOR_001,17.00,69.69,8,2.09,218.62,0.01,ok
2025-12-22T21:35:05.332Z,ESP32_ENERGY_MONITOR_001,16.12,67.80,1,2.25,218.66,0.01,ok
2025-12-22T21:40:05.332Z,ESP32_ENERGY_MONITOR_001,17.13,67.31,6,2.28,223.61,0.01,ok
2025-12-22T21:45:05.332Z,ESP32_ENERGY_MONITOR_001,17.10,67.48,3,2.08,220.23,0.01,ok
2025-12-22T21:50:05.332Z,ESP32_ENERGY_MONITOR_001,17.45,68.36,6,2.48,217.63,0.01,ok
2025-12-22T21:55:05.332Z,ESP32_ENERGY_MONITOR_001,16.70,68.26,5,2.29,222.77,0.01,ok
2025-12-22T22:00:05.332Z,ESP32_ENERGY_MONITOR_001,17.49,63.21,2,2.11,221.16,0.01,ok
2025-12-22T22:05:05.332Z,ESP32_ENERGY_MONITOR_001,18.13,64.77,2,1.90,221.55,0.01,ok
2025-12-22T22:10:05.332Z,ESP32_ENERGY_MONITOR_001,18.24,66.37,1,2.17,216.23,0.01,ok
2025-12-22T22:15:05.332Z,ESP32_ENERGY_MONITOR_001,18.48,62.38,8,2.52,219.49,0.01,ok
2025-12-22T22:20:05.332Z,ESP32_ENERGY_MONITOR_001,18.12,61.80,1,1.86,222.30,0.01,ok
2025-12-22T22:25:05.332Z,ESP32_ENERGY_MONITOR_001,17.84,62.50,0,2.10,220.86,0.01,ok
2025-12-22T22:30:05.332Z,ESP32_ENERGY_MONITOR_001,18.79,66.19,7,2.12,218.52,0.01,ok
2025-12-22T22:35:05.332Z,ESP32_ENERGY_MONITOR_001,18.33,61.75,7,2.45,224.13,0.01,ok
2025-12-22T22:40:05.332Z,ESP32_ENERGY_MONITOR_001,18.38,64.01,2,2.27,224.98,0.01,ok
2025-12-22T22:45:05.332Z,ESP32_ENERGY_MONITOR_001,17.66,66.00,2,2.08,215.62,0.01,ok
2025-12-22T22:50:05.332Z,ESP32_ENERGY_MONITOR_001,18.39,62.48,6,2.00,215.94,0.01,ok
2025-12-22T22:55:05.332Z,ESP32_ENERGY_MONITOR_001,17.52,62.46,7,2.49,216.34,0.01,ok
2025-12-22T23:00:05.332Z,ESP32_ENERGY_MONITOR_001,19.56,58.67,1,2.28,216.50,0.01,ok
2025-12-22T23:05:05.332Z,ESP32_ENERGY_MONITOR_001,20.84,61.35,2,2.12,215.11,0.01,ok
2025-12-22T23:10:05.332Z,ESP32_ENERGY_MONITOR_001,19.50,58.57,6,2.14,218.90,0.01,ok
2025-12-22T23:15:05.332Z,ESP32_ENERGY_MONITOR_001,20.48,60.64,1,2.08,224.34,0.01,ok
2025-12-22T23:20:05.332Z,ESP32_ENERGY_MONITOR_001,20.58,58.73,2,2.02,223.06,0.01,ok
2025-12-22T23:25:05.332Z,ESP32_ENERGY_MONITOR_001,19.09,60.99,7,2.35,223.88,0.01,ok
2025-12-22T23:30:05.332Z,ESP32_ENERGY_MONITOR_001,20.94,62.43,2,1.92,219.19,0.01,ok
2025-12-22T23:35:05.332Z,ESP32_ENERGY_MONITOR_001,20.52,59.97,1,1.87,216.87,0.01,ok
2025-12-22T23:40:05.332Z,ESP32_ENERGY_MONITOR_001,20.92,61.91,4,2.35,215.79,0.01,ok
2025-12-22T23:45:05.332Z,ESP32_ENERGY_MONITOR_001,20.33,60.92,9,2.18,224.39,0.01,ok
2025-12-22T23:50:05.332Z,ESP32_ENERGY_MONITOR_001,19.28,57.63,2,1.92,219.88,0.01,ok
2025-12-22T23:55:05.332Z,ESP32_ENERGY_MONITOR_001,20.07,58.77,1,1.97,217.97,0.01,ok
2025-12-23T00:00:05.332Z,ESP32_ENERGY_MONITOR_001,20.80,56.79,7,2.07,221.48,0.01,ok
2025-12-23T00:05:05.332Z,ESP32_ENERGY_MONITOR_001,21.45,57.82,1,2.26,223.13,0.01,ok
2025-12-23T00:10:05.332Z,ESP32_ENERGY_MONITOR_001,21.09,54.60,5,2.00,216.26,0.01,ok
2025-12-23T00:15:05.332Z,ESP32_ENERGY_MONITOR_001,21.22,55.87,3,2.07,223.90,0.01,ok
2025-12-23T00:20:05.332Z,ESP32_ENERGY_MONITOR_001,20.98,57.55,7,2.15,223.85,0.01,ok
2025-12-23T00:25:05.332Z,ESP32_ENERGY_MONITOR_001,20.56,56.81,9,2.16,215.27,0.01,ok
2025-12-23T00:30:05.332Z,ESP32_ENERGY_MONITOR_001,21.03,55.21,5,2.11,217.21,0.01,ok
2025-12-23T00:35:05.332Z,ESP32_ENERGY_MONITOR_001,21.12,54.27,4,2.37,222.67,0.01,ok
2025-12-23T00:40:05.332Z,ESP32_ENERGY_MONITOR_001,21.31,56.25,1,2.24,219.00,0.01,ok
2025-12-23T00:45:05.332Z,ESP32_ENERGY_MONITOR_001,21.07,56.57,5,2.17,215.73,0.01,ok
2025-12-23T00:50:05.332Z,ESP32_ENERGY_MONITOR_001,20.83,58.07,1,2.23,215.67,0.01,ok
2025-12-23T00:55:05.332Z,ESP32_ENERGY_MONITOR_001,21.30,56.85,1,1.96,219.47,0.01,ok
2025-12-23T01:00:05.332Z,ESP32_ENERGY_MONITOR_001,23.33,50.04,23,3.12,217.77,0.01,ok
2025-12-23T01:05:05.332Z,ESP32_ENERGY_MONITOR_001,23.78,54.54,18,2.63,215.78,0.01,ok
2025-12-23T01:10:05.332Z,ESP32_ENERGY_MONITOR_001,23.52,52.64,15,2.79,223.29,0.01,ok
2025-12-23T01:15:05.332Z,ESP32_ENERGY_MONITOR_001,23.60,51.79,17,2.67,221.87,0.01,ok
2025-12-23T01:20:05.332Z,ESP32_ENERGY_MONITOR_001,22.93,54.79,15,2.44,217.70,0.01,ok
2025-12-23T01:25:05.332Z,ESP32_ENERGY_MONITOR_001,23.23,52.24,20,2.88,216.00,0.01,ok
2025-12-23T01:30:05.332Z,ESP32_ENERGY_MONITOR_001,22.48,54.82,22,2.65,222.21,0.01,ok
2025-12-23T01:35:05.332Z,ESP32_ENERGY_MONITOR_001,22.50,50.72,17,2.80,218.01,0.01,ok
2025-12-23T01:40:05.332Z,ESP32_ENERGY_MONITOR_001,23.00,52.58,18,2.55,220.54,0.01,ok
2025-12-23T01:45:05.332Z,ESP32_ENERGY_MONITOR_001,22.38,53.13,20,2.89,219.72,0.01,ok
2025-12-23T01:50:05.332Z,ESP32_ENERGY_MONITOR_001,23.34,51.52,17,2.58,221.01,0.01,ok
2025-12-23T01:55:05.332Z,ESP32_ENERGY_MONITOR_001,23.65,53.81,21,2.88,220.15,0.01,ok
2025-12-23T02:00:05.332Z,ESP32_ENERGY_MONITOR_001,24.46,47.59,23,3.07,219.47,0.01,ok
2025-12-23T02:05:05.332Z,ESP32_ENERGY_MONITOR_001,23.45,50.33,25,2.94,217.54,0.01,ok
2025-12-23T02:10:05.332Z,ESP32_ENERGY_MONITOR_001,24.94,50.52,27,3.61,218.47,0.02,ok
2025-12-23T02:15:05.332Z,ESP32_ENERGY_MONITOR_001,24.90,49.10,25,3.11,215.33,0.01,ok
2025-12-23T02:20:05.332Z,ESP32_ENERGY_MONITOR_001,24.08,49.99,28,3.32,220.48,0.02,ok
2025-12-23T02:25:05.332Z,ESP32_ENERGY_MONITOR_001,25.21,48.24,20,2.97,224.00,0.01,ok
2025-12-23T02:30:05.332Z,ESP32_ENERGY_MONITOR_001,24.32,48.06,21,2.88,221.22,0.01,ok
2025-12-23T02:35:05.332Z,ESP32_ENERGY_MONITOR_001,24.37,49.92,24,3.24,220.97,0.01,ok
2025-12-23T02:40:05.332Z,ESP32_ENERGY_MONITOR_001,23.94,48.50,27,2.98,224.56,0.01,ok
2025-12-23T02:45:05.332Z,ESP32_ENERGY_MONITOR_001,23.92,48.40,29,3.37,222.62,0.02,ok
2025-12-23T02:50:05.332Z,ESP32_ENERGY_MONITOR_001,24.59,47.72,24,3.15,219.78,0.01,ok
2025-12-23T02:55:05.332Z,ESP32_ENERGY_MONITOR_001,24.49,50.44,25,3.20,217.24,0.01,ok
2025-12-23T03:00:05.332Z,ESP32_ENERGY_MONITOR_001,24.49,47.72,26,3.33,223.47,0.02,ok
2025-12-23T03:05:05.332Z,ESP32_ENERGY_MONITOR_001,25.42,46.07,24,3.20,224.62,0.01,ok
2025-12-23T03:10:05.332Z,ESP32_ENERGY_MONITOR_001,25.04,47.52,31,3.56,221.57,0.02,ok
2025-12-23T03:15:05.332Z,ESP32_ENERGY_MONITOR_001,24.49,44.68,33,3.69,220.21,0.02,ok
2025-12-23T03:20:05.332Z,ESP32_ENERGY_MONITOR_001,26.10,47.02,24,3.51,224.92,0.02,ok
2025-12-23T03:25:05.332Z,ESP32_ENERGY_MONITOR_001,25.71,49.18,31,3.74,221.20,0.02,ok
2025-12-23T03:30:05.332Z,ESP32_ENERGY_MONITOR_001,25.28,48.69,28,3.72,221.13,0.02,ok
2025-12-23T03:35:05.332Z,ESP32_ENERGY_MONITOR_001,25.60,48.36,27,3.69,216.29,0.02,ok
2025-12-23T03:40:05.332Z,ESP32_ENERGY_MONITOR_001,25.94,47.46,27,3.46,222.74,0.02,ok
2025-12-23T03:45:05.332Z,ESP32_ENERGY_MONITOR_001,24.79,45.66,29,3.37,219.76,0.02,ok
